"id","season","week","seasonType","startDate","startTimeTBD","completed","neutralSite","conferenceGame","attendance","venueId","venue","homeId","homeTeam","homeClassification","homeConference","homePoints","homePostgameWinProbability","homePregameElo","homePostgameElo","awayId","awayTeam","awayClassification","awayConference","awayPoints","awayPostgameWinProbability","awayPregameElo","awayPostgameElo","excitementIndex","highlights","notes"
401635525,2024,1,"regular","2024-08-24T16:00:00.000Z",FALSE,TRUE,TRUE,TRUE,47998,3504,"Aviva Stadium",59,"Georgia Tech","fbs","ACC",24,0.991395530465881,1497,1513,52,"Florida State","fbs","ACC",21,0.00860446953411886,1692,1676,7.822223962,"","Aer Lingus College Football Classic"
401643697,2024,1,"regular","2024-08-24T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,17314,3971,"University Stadium (NM)",167,"New Mexico","fbs","Mountain West",31,0.301100666485148,1234,1234,147,"Montana State","fcs","Big Sky",35,0.698899333514852,NA,NA,4.9273181699,"",NA
401643696,2024,1,"regular","2024-08-25T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20263,3816,"Mackay Stadium",2440,"Nevada","fbs","Mountain West",24,0.10270947435442,1222,1243,2567,"SMU","fbs","ACC",29,0.89729052564558,1690,1669,7.6714922497,"",NA
401643858,2024,1,"regular","2024-08-25T03:59:00.000Z",FALSE,TRUE,FALSE,FALSE,12206,7220,"Clarence T.C. Ching Athletics Complex",62,"Hawai'i","fbs","Mountain West",35,0.95646895708845,1227,1227,2169,"Delaware State","fcs","MEAC",14,0.0435310429115503,NA,NA,5.224356278,"",NA
401628458,2024,1,"regular","2024-08-29T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,47803,6577,"SHI Stadium",164,"Rutgers","fbs","Big Ten",44,0.996983112062143,1460,1460,47,"Howard","fcs","MEAC",7,0.00301688793785682,NA,NA,4.6819518771,"",NA
401636387,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,11145,3817,"Malone Stadium",2433,"UL Monroe","fbs","Sun Belt",30,0.9698949195351,1156,1156,2296,"Jackson State","fcs","SWAC",14,0.0301050804649003,NA,NA,6.4645770987,"",NA
401628582,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,44206,3652,"FBC Mortgage Stadium",2116,"UCF","fbs","Big 12",57,0.998430442983291,1578,1578,160,"New Hampshire","fcs","CAA",3,0.00156955701670858,NA,NA,3.4992540194,"",NA
401644727,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16400,3965,"UB Stadium",2084,"Buffalo","fbs","Mid-American",30,0.996364477663744,1357,1357,322,"Lafayette","fcs","Patriot",13,0.00363552233625553,NA,NA,4.5184667445,"",NA
401644730,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18055,3786,"Kelly/Shorts Stadium",2117,"Central Michigan","fbs","Mid-American",66,0.990740332770375,1333,1333,2115,"Central Connecticut","fcs","NEC",10,0.00925966722962501,NA,NA,3.5315915573,"",NA
401634299,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,56919,3670,"Carter-Finley Stadium",152,"NC State","fbs","ACC",38,0.99184329132555,1606,1606,2717,"Western Carolina","fcs","Southern",21,0.00815670867445006,NA,NA,7.4610249317,"",NA
401644729,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,12786,3700,"Doyt L. Perry Stadium",189,"Bowling Green","fbs","Mid-American",41,0.992838638442135,1431,1431,2230,"Fordham","fcs","Patriot",17,0.00716136155786451,NA,NA,2.6308489164,"",NA
401628581,2024,1,"regular","2024-08-29T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,29450,3630,"Allegacy Federal Credit Union Stadium",154,"Wake Forest","fbs","ACC",45,0.90256911447147,1431,1431,2448,"North Carolina A&T","fcs","CAA",13,0.0974308855285297,NA,NA,4.0055730674,"",NA
401644728,2024,1,"regular","2024-08-29T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,23515,3739,"Glass Bowl",2649,"Toledo","fbs","Mid-American",49,0.985409012817607,1526,1526,2184,"Duquesne","fcs","NEC",10,0.0145909871823929,NA,NA,3.6042805247,"",NA
401628320,2024,1,"regular","2024-08-29T23:30:00.000Z",FALSE,TRUE,TRUE,FALSE,40127,3983,"War Memorial Stadium (AR)",8,"Arkansas","fbs","SEC",70,0.998970031072649,1454,1454,2029,"Arkansas-Pine Bluff","fcs","SWAC",0,0.00102996892735141,NA,NA,2.5735528941,"",NA
401628327,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,62621,3838,"Memorial Stadium",142,"Missouri","fbs","SEC",51,0.998908325141559,1744,1744,93,"Murray State","fcs","MVFC",0,0.00109167485844075,NA,NA,2.1957671965,"",NA
401634206,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,49438,3726,"Folsom Field",38,"Colorado","fbs","Big 12",31,0.370469338558534,1324,1324,2449,"North Dakota State","fcs","MVFC",26,0.629530661441466,NA,NA,6.0376176228,"",NA
401645317,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20143,4729,"Yulman Stadium",2655,"Tulane","fbs","American Athletic",52,0.998966812689887,1565,1565,2545,"SE Louisiana","fcs","Southland",0,0.00103318731011259,NA,NA,3.9545561472,"",NA
401636606,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,TRUE,FALSE,20829,3486,"Children's Mercy Park",2305,"Kansas","fbs","Big 12",48,0.998970137306533,1619,1619,2815,"Lindenwood","fcs","Big South-OVC",3,0.00102986269346717,NA,NA,3.001620721,"",NA
401640998,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,18977,3662,"AmFirst Stadium",55,"Jacksonville State","fbs","Conference USA",27,0.0062104188128542,1538,1449,324,"Coastal Carolina","fbs","Sun Belt",55,0.993789581187146,1448,1537,2.3532792649,"",NA
401645316,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21267,7221,"Protective Stadium",5,"UAB","fbs","American Athletic",41,0.998633095814721,1363,1363,2016,"Alcorn State","fcs","SWAC",3,0.00136690418527896,NA,NA,3.2583396559,"",NA
401645318,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16483,3674,"Chapman Stadium",202,"Tulsa","fbs","American Athletic",62,0.998852260165124,1248,1248,2466,"Northwestern State","fcs","Southland",28,0.00114773983487571,NA,NA,4.1619627667,"",NA
401628448,2024,1,"regular","2024-08-30T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,50805,3953,"Huntington Bank Stadium",135,"Minnesota","fbs","Big Ten",17,0.874164670019027,1492,1492,153,"North Carolina","fbs","ACC",19,0.125835329980973,1546,1546,8.3966898321,"",NA
401654845,2024,1,"regular","2024-08-30T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,43849,3832,"Memorial Stadium (Champaign, IL)",356,"Illinois","fbs","Big Ten",45,0.998775795771694,1502,1502,2197,"Eastern Illinois","fcs","Big South-OVC",0,0.00122420422830605,NA,NA,2.616514081,"",NA
401636607,2024,1,"regular","2024-08-30T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,52210,587,"Rice-Eccles Stadium",254,"Utah","fbs","Big 12",49,0.998952914833846,1622,1622,253,"Southern Utah","fcs","UAC",0,0.0010470851661537,NA,NA,2.4892539854,"",NA
401643698,2024,1,"regular","2024-08-30T02:00:00.000Z",FALSE,TRUE,FALSE,FALSE,13811,3935,"CEFCU Stadium",23,"San José State","fbs","Mountain West",42,0.988711356123441,1544,1544,16,"Sacramento State","fcs","Big Sky",24,0.0112886438765589,NA,NA,8.7463456016,"",NA
401645319,2024,1,"regular","2024-08-30T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,23760,3841,"Michie Stadium",349,"Army","fbs","American Athletic",42,0.997930648930022,1425,1425,2329,"Lehigh","fcs","Patriot",7,0.00206935106997808,NA,NA,3.1009780986,"",NA
401628453,2024,1,"regular","2024-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,70271,3936,"Spartan Stadium",127,"Michigan State","fbs","Big Ten",16,0.856925933913976,1392,1401,2226,"Florida Atlantic","fbs","American Athletic",10,0.143074066086024,1422,1413,6.7849495035,"",NA
401628328,2024,1,"regular","2024-08-30T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,83329,3835,"Memorial Stadium (Norman, OK)",201,"Oklahoma","fbs","SEC",51,0.996730525363371,1786,1849,218,"Temple","fbs","American Athletic",3,0.00326947463662874,1178,1115,2.6725263142,"",NA
401628584,2024,1,"regular","2024-08-30T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,18466,3982,"Wallace Wade Stadium",150,"Duke","fbs","ACC",26,0.996487876125093,1602,1602,2210,"Elon","fcs","CAA",3,0.00351212387490663,NA,NA,4.3623822452,"",NA
401628461,2024,1,"regular","2024-08-31T01:00:00.000Z",FALSE,TRUE,FALSE,FALSE,75158,347,"Camp Randall Stadium",275,"Wisconsin","fbs","Big Ten",28,0.549545066963215,1587,1593,2711,"Western Michigan","fbs","Mid-American",14,0.450454933036785,1315,1309,7.098240234,"",NA
401634300,2024,1,"regular","2024-08-31T02:30:00.000Z",FALSE,TRUE,FALSE,FALSE,36026,3940,"Stanford Stadium",24,"Stanford","fbs","ACC",27,0.107692875844139,1286,1295,2628,"TCU","fbs","Big 12",34,0.89230712415586,1587,1578,9.2635770293,"",NA
401643703,2024,1,"regular","2024-08-31T04:00:00.000Z",TRUE,TRUE,FALSE,FALSE,17037,3905,"Maverik Stadium",328,"Utah State","fbs","Mountain West",36,0.997171524113494,1346,1346,2523,"Robert Morris","fcs","NEC",14,0.00282847588650614,NA,NA,6.7617772711,"",NA
401634305,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,44616,3752,"Acrisure Stadium",221,"Pittsburgh","fbs","ACC",55,0.994491841670591,1436,1486,2309,"Kent State","fbs","Mid-American",24,0.0055081583294091,1158,1108,4.2275134344,"",NA
401628450,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,69250,3793,"Kinnick Stadium",2294,"Iowa","fbs","Big Ten",40,0.998106482555468,1550,1550,2287,"Illinois State","fcs","MVFC",0,0.00189351744453248,NA,NA,4.289131329,"",NA
401632062,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,47067,3873,"L&N Federal Credit Union Stadium",97,"Louisville","fbs","ACC",62,0.998925251727538,1625,1625,2046,"Austin Peay","fcs","UAC",0,0.00107474827246223,NA,NA,2.3632203342,"",NA
401628451,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,35421,3665,"SECU Stadium",120,"Maryland","fbs","Big Ten",50,0.998800275440163,1630,1703,41,"UConn","fbs","FBS Independents",7,0.0011997245598373,1230,1157,3.0293093219,"",NA
401628333,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3973,"FirstBank Stadium",238,"Vanderbilt","fbs","SEC",34,0.975970809795858,1284,1313,259,"Virginia Tech","fbs","ACC",27,0.0240291902041417,1604,1575,7.7799416184,"",NA
401628457,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,62084,3842,"Milan Puskar Stadium",277,"West Virginia","fbs","Big 12",12,0.000958282437798413,1574,1546,213,"Penn State","fbs","Big Ten",34,0.999041717562202,1833,1861,3.2059023853,"",NA
401634169,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,59488,3907,"Ross-Ade Stadium",2509,"Purdue","fbs","Big Ten",49,0.998961464390362,1492,1492,282,"Indiana State","fcs","MVFC",0,0.00103853560963751,NA,NA,3.120175037,"",NA
401645322,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,FALSE,FALSE,28763,3852,"Navy-Marine Corps Memorial Stadium",2426,"Navy","fbs","American Athletic",49,0.998470361702353,1368,1368,2083,"Bucknell","fcs","Patriot",21,0.00152963829764674,NA,NA,3.4538485468,"",NA
401628323,2024,1,"regular","2024-08-31T16:00:00.000Z",FALSE,TRUE,TRUE,FALSE,78827,5348,"Mercedes-Benz Stadium",61,"Georgia","fbs","SEC",34,0.996798246718009,2015,2066,228,"Clemson","fbs","ACC",3,0.00320175328199102,1676,1625,3.9981808014,"","Aflac Kickoff"
401628330,2024,1,"regular","2024-08-31T16:45:00.000Z",FALSE,TRUE,FALSE,FALSE,101915,3853,"Neyland Stadium",2633,"Tennessee","fbs","SEC",69,0.99896767525836,1751,1751,236,"Chattanooga","fcs","Southern",3,0.0010323247416405,NA,NA,2.0752113158,"",NA
401634212,2024,1,"regular","2024-08-31T18:00:00.000Z",FALSE,TRUE,FALSE,FALSE,52202,3646,"Boone Pickens Stadium",197,"Oklahoma State","fbs","Big 12",44,0.991862393518771,1522,1522,2571,"South Dakota State","fcs","MVFC",20,0.00813760648122908,NA,NA,3.8973240461,"",NA
401628591,2024,1,"regular","2024-08-31T18:30:00.000Z",FALSE,TRUE,FALSE,FALSE,37654,3854,"Nippert Stadium",2132,"Cincinnati","fbs","Big 12",38,0.998870303835666,1394,1394,119,"Towson","fcs","CAA",20,0.00112969616433434,NA,NA,4.0563441295,"",NA
401637159,2024,1,"regular","2024-08-31T19:00:00.000Z",FALSE,TRUE,FALSE,FALSE,20089,3820,"Gesa Field",265,"Washington State","fbs","Pac-12",70,0.998969170318451,1530,1530,2502,"Portland State","fcs","Big Sky",30,0.00103082968154899,NA,NA,2.9697667045,"",NA
401629039,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,12810,3985,"Warren McGuirk Alumni Stadium",113,"Massachusetts","fbs","FBS Independents",14,0.208007581829082,1141,1123,2199,"Eastern Michigan","fbs","Mid-American",28,0.791992418170918,1287,1305,4.0727246661,"",NA
401634197,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,56148,3772,"Jack Trice Stadium",66,"Iowa State","fbs","Big 12",21,0.992633186392227,1612,1612,155,"North Dakota","fcs","MVFC",3,0.00736681360777325,NA,NA,5.4436053185,"",NA
401634304,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,37225,1964,"JMA Wireless Dome",183,"Syracuse","fbs","ACC",38,0.995065670965938,1330,1383,195,"Ohio","fbs","Mid-American",22,0.00493432903406166,1522,1469,4.6239333254,"",NA
401634133,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,36232,3792,"Kidd Brewer Stadium",2026,"App State","fbs","Sun Belt",38,0.852419501601409,1578,1578,2193,"East Tennessee State","fcs","Southern",10,0.147580498398591,NA,NA,4.1701491027,"",NA
401628322,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,90544,3634,"Ben Hill Griffin Stadium",57,"Florida","fbs","SEC",17,0.000561669919895727,1562,1497,2390,"Miami","fbs","ACC",41,0.999438330080104,1553,1618,2.0699906761,"",NA
401644683,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,TRUE,FALSE,12023,5960,"Lanny and Sharon Martin Stadium",77,"Northwestern","fbs","Big Ten",13,0.961998872325764,1498,1514,193,"Miami (OH)","fbs","Mid-American",6,0.0380011276742365,1506,1490,5.8551319837,"",NA
401628455,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,102011,3861,"Ohio Stadium",194,"Ohio State","fbs","Big Ten",52,0.998610910761584,1876,1927,2006,"Akron","fbs","Mid-American",6,0.00138908923841607,1212,1161,4.3794847589,"",NA
401628454,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,86072,3834,"Memorial Stadium (Lincoln, NE)",158,"Nebraska","fbs","Big Ten",40,0.982933771530385,1507,1571,2638,"UTEP","fbs","Conference USA",7,0.0170662284696147,1296,1232,3.541056616,"",NA
401628331,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,99171,3910,"DKR-Texas Memorial Stadium",251,"Texas","fbs","SEC",52,0.998558587236595,1850,1939,36,"Colorado State","fbs","Mountain West",0,0.00144141276340526,1350,1261,2.8170508876,"",NA
401644731,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,10828,3764,"Huskie Stadium",2459,"Northern Illinois","fbs","Mid-American",54,0.998970914610498,1446,1446,2710,"Western Illinois","fcs","Big South-OVC",15,0.00102908538950175,NA,NA,3.7345812948,"",NA
401628449,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,44150,3830,"Memorial Stadium (Bloomington, IN)",84,"Indiana","fbs","Big Ten",31,0.998265931983723,1395,1430,2229,"Florida International","fbs","Conference USA",7,0.00173406801627651,1164,1129,3.6693137815,"",NA
401641015,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,25911,3604,"Alamodome",2636,"UTSA","fbs","American Athletic",28,0.992839838531632,1598,1613,338,"Kennesaw State","fbs","Conference USA",16,0.00716016146836806,1500,1485,5.3671875296,"",NA
401643699,2024,1,"regular","2024-08-31T19:30:00.000Z",FALSE,TRUE,FALSE,FALSE,31658,3713,"Falcon Stadium",2005,"Air Force","fbs","Mountain West",21,0.94559088865377,1572,1572,2771,"Merrimack","fcs","FCS Independents",6,0.0544091113462304,NA,NA,6.1226509062,"",NA
401643700,2024,1,"regular","2024-08-31T20:00:00.000Z",FALSE,TRUE,FALSE,FALSE,24134,3608,"Allen E. Paulson Stadium",290,"Georgia Southern","fbs","Sun Belt",45,0.00392352239080461,1384,1381,68,"Boise State","fbs","Mountain West",56,0.996076477609195,1626,1629,6.144426114,"",NA
401628329,2024,1,"regular","2024-08-31T20:15:00.000Z",FALSE,TRUE,FALSE,FALSE,78496,3994,"Williams-Brice Stadium",2579,"South Carolina","fbs","SEC",23,0.838726246353555,1562,1560,295,"Old Dominion","fbs","Sun Belt",19,0.161273753646445,1406,1408,9.802219213,"",NA
401628590,2024,1,"regular","2024-08-31T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,25032,3775,"Joan C. Edwards Stadium",276,"Marshall","fbs","Sun Belt",45,0.998703358171567,1406,1406,2619,"Stony Brook","fcs","CAA",3,0.00129664182843314,NA,NA,5.155172454,"",NA
401634301,2024,1,"regular","2024-08-31T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,32275,3831,"California Memorial Stadium",25,"California","fbs","ACC",31,0.399584036123626,1483,1483,302,"UC Davis","fcs","Big Sky",13,0.600415963876374,NA,NA,4.1654585599,"",NA
401643775,2024,1,"regular","2024-08-31T21:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15559,6526,"Hancock Whitney Stadium",6,"South Alabama","fbs","Sun Belt",38,0.299652388357654,1650,1593,249,"North Texas","fbs","American Athletic",52,0.700347611642346,1412,1469,5.6675192299,"",NA
401645320,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,36467,3699,"Dowdy-Ficklen Stadium",151,"East Carolina","fbs","American Athletic",42,0.996793527864864,1404,1404,2450,"Norfolk State","fcs","MEAC",3,0.00320647213513603,NA,NA,2.9668534019,"",NA
401628589,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,40811,3923,"Scott Stadium",258,"Virginia","fbs","ACC",34,0.998084347749279,1310,1310,257,"Richmond","fcs","CAA",13,0.00191565225072121,NA,NA,2.7590078828,"",NA
401628326,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,48724,3693,"Davis Wade Stadium",344,"Mississippi State","fbs","SEC",56,0.99885664668392,1447,1447,2198,"Eastern Kentucky","fcs","UAC",7,0.00114335331608006,NA,NA,2.5389409303,"",NA
401628586,2024,1,"regular","2024-08-31T22:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21573,3992,"Williams Stadium (VA)",2335,"Liberty","fbs","Conference USA",41,0.992727931484218,1572,1572,2097,"Campbell","fcs","CAA",24,0.00727206851578166,NA,NA,6.1174720374,"",NA
401643704,2024,1,"regular","2024-08-31T22:30:00.000Z",FALSE,TRUE,FALSE,FALSE,31013,3893,"Reser Stadium",204,"Oregon State","fbs","Pac-12",38,0.998356297588382,1648,1648,304,"Idaho State","fcs","Big Sky",15,0.00164370241161804,NA,NA,4.9860304254,"",NA
401645321,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,25849,3805,"Simmons Bank Liberty Stadium",235,"Memphis","fbs","American Athletic",40,0.998871823661692,1569,1569,2453,"North Alabama","fcs","UAC",0,0.00112817633830753,NA,NA,2.6543172393,"",NA
401641023,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16000,3725,"Johnny ""Red"" Floyd Stadium",2393,"Middle Tennessee","fbs","Conference USA",32,0.740255197928298,1400,1400,2635,"Tennessee Tech","fcs","Big South-OVC",25,0.259744802071702,NA,NA,5.8962989451,"",NA
401636612,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,51240,3636,"Bill Snyder Family Stadium",2306,"Kansas State","fbs","Big 12",41,0.998737205142884,1794,1794,2630,"UT Martin","fcs","Big South-OVC",6,0.00126279485711589,NA,NA,3.5749005334,"",NA
401632064,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,21708,3625,"Centennial Bank Stadium",2032,"Arkansas State","fbs","Sun Belt",34,0.109539967789953,1406,1406,2110,"Central Arkansas","fcs","UAC",31,0.890460032210047,NA,NA,7.5174077459,"",NA
401628319,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,100077,3657,"Bryant-Denny Stadium",333,"Alabama","fbs","SEC",63,0.998971251135264,1854,1997,98,"Western Kentucky","fbs","Conference USA",0,0.00102874886473558,1466,1323,2.8747278078,"",NA
401643701,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,27412,3975,"Veterans Memorial Stadium (AL)",2653,"Troy","fbs","Sun Belt",26,0.236317869656255,1657,1629,2440,"Nevada","fbs","Mountain West",28,0.763682130343745,1243,1271,5.7519487887,"",NA
401636363,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3886,"Raymond James Stadium",58,"South Florida","fbs","American Athletic",48,0.998806621071273,1442,1442,2065,"Bethune-Cookman","fcs","SWAC",3,0.00119337892872728,NA,NA,3.4352768308,"",NA
401641039,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,17298,3895,"Rice Stadium",242,"Rice","fbs","American Athletic",14,0.00236385382424733,1362,1314,2534,"Sam Houston","fbs","Conference USA",34,0.997636146175753,1388,1436,2.9252659073,"",NA
401628325,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,66105,3974,"Vaught-Hemingway Stadium",145,"Ole Miss","fbs","SEC",76,0.998970933394839,1658,1658,231,"Furman","fcs","Southern",0,0.001029066605161,NA,NA,2.3622487127,"",NA
401636610,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,42272,4727,"McLane Stadium",239,"Baylor","fbs","Big 12",45,0.998186536757488,1422,1422,2627,"Tarleton State","fcs","UAC",3,0.00181346324251186,NA,NA,2.2423619189,"",NA
401636611,2024,1,"regular","2024-08-31T23:00:00.000Z",FALSE,TRUE,FALSE,FALSE,25750,4728,"TDECU Stadium",248,"Houston","fbs","Big 12",7,0.000442671550297607,1447,1402,2439,"UNLV","fbs","Mountain West",27,0.999557328449702,1496,1541,2.6012439626,"",NA
401628452,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,110665,3558,"Michigan Stadium",130,"Michigan","fbs","Big Ten",30,0.983175639902812,1973,1980,278,"Fresno State","fbs","Mountain West",10,0.0168243600971884,1558,1551,5.3344796544,"",NA
401628332,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3795,"Kyle Field",245,"Texas A&M","fbs","SEC",13,0.0838460005278299,1681,1677,87,"Notre Dame","fbs","FBS Independents",23,0.91615399947217,1884,1888,6.4724625583,"",NA
401636613,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,NA,3784,"Jones AT&T Stadium",2641,"Texas Tech","fbs","Big 12",52,0.269718569828251,1541,1541,2000,"Abilene Christian","fcs","UAC",51,0.730281430171749,NA,NA,6.7717431708,"",NA
401628456,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,57435,3626,"Autzen Stadium",2483,"Oregon","fbs","Big Ten",24,0.991552038925572,1904,1904,70,"Idaho","fcs","Big Sky",14,0.00844796107442802,NA,NA,5.7578449174,"",NA
401628321,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,88043,3785,"Jordan-Hare Stadium",2,"Auburn","fbs","SEC",73,0.998970586593112,1556,1556,2010,"Alabama A&M","fcs","SWAC",3,0.00102941340688767,NA,NA,1.80631006,"",NA
401628459,2024,1,"regular","2024-08-31T23:30:00.000Z",FALSE,TRUE,FALSE,FALSE,15194,7220,"Clarence T.C. Ching Athletics Complex",62,"Hawai'i","fbs","Mountain West",13,0.476107170510739,1227,1242,26,"UCLA","fbs","Big Ten",16,0.523892829489261,1568,1553,7.9405032105,"",NA
401628324,2024,1,"regular","2024-08-31T23:45:00.000Z",FALSE,TRUE,FALSE,FALSE,61627,3683,"Kroger Field",96,"Kentucky","fbs","SEC",31,0.998272833508351,1594,1640,2572,"Southern Miss","fbs","Sun Belt",0,0.0017271664916485,1276,1230,3.9004694358,"",NA
401641007,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,16570,3776,"Joe Aillet Stadium",2348,"Louisiana Tech","fbs","Conference USA",25,0.945018388914804,1246,1246,2447,"Nicholls","fcs","Southland",17,0.0549816110851957,NA,NA,8.1544022522,"",NA
401636380,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,23107,3666,"Cajun Field",309,"Louisiana","fbs","Sun Belt",40,0.99887765898743,1496,1496,2755,"Grambling","fcs","SWAC",10,0.00112234101257025,NA,NA,2.5698612194,"",NA
401643774,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,15614,4418,"Jerry Richardson Stadium",2429,"Charlotte","fbs","American Athletic",7,0.00544628487884307,1203,1195,256,"James Madison","fbs","Sun Belt",30,0.994553715121157,1691,1699,3.8697153913,"",NA
401634240,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,63712,3801,"LaVell Edwards Stadium",252,"BYU","fbs","Big 12",41,0.998032365371858,1409,1409,79,"Southern Illinois","fcs","MVFC",13,0.00196763462814242,NA,NA,5.4434212792,"",NA
401634303,2024,1,"regular","2024-09-01T00:00:00.000Z",FALSE,TRUE,FALSE,FALSE,27080,3735,"Gerald J. Ford Stadium",2567,"SMU","fbs","ACC",59,0.998969374231022,1684,1684,2277,"Houston Christian","fcs","Southland",7,0.00103062576897806,NA,NA,2.3627806437,"",NA
